"iter","time","est_name","n_fe","dgp_name","n_iters","n_obs"
3,1.15922927856445,"pyfixest.fepois",2,"difficult",3,5e+05
3,1.40694499015808,"GLFixedEffectModels Poisson",2,"difficult",3,5e+05
3,0.469325542449951,"fixest::fepois",2,"difficult",3,5e+05
3,NA,"pyfixest.fepois",3,"difficult",3,5e+05
3,43.2119009494781,"GLFixedEffectModels Poisson",3,"difficult",3,5e+05
3,32.4635074138641,"fixest::fepois",3,"difficult",3,5e+05
4,1.12086296081543,"pyfixest.fepois",2,"difficult",3,5e+05
4,1.4021999835968,"GLFixedEffectModels Poisson",2,"difficult",3,5e+05
4,0.465007066726685,"fixest::fepois",2,"difficult",3,5e+05
4,NA,"pyfixest.fepois",3,"difficult",3,5e+05
4,39.9012579917908,"GLFixedEffectModels Poisson",3,"difficult",3,5e+05
4,25.5341856479645,"fixest::fepois",3,"difficult",3,5e+05
2,1.66045570373535,"pyfixest.fepois",2,"simple",3,1e+06
2,2.17766094207764,"GLFixedEffectModels Poisson",2,"simple",3,1e+06
2,0.779904365539551,"fixest::fepois",2,"simple",3,1e+06
2,9.00561594963074,"pyfixest.fepois",3,"simple",3,1e+06
2,6.56243801116943,"GLFixedEffectModels Poisson",3,"simple",3,1e+06
2,1.99363493919373,"fixest::fepois",3,"simple",3,1e+06
3,1.68412351608276,"pyfixest.fepois",2,"simple",3,1e+06
3,2.25575113296509,"GLFixedEffectModels Poisson",2,"simple",3,1e+06
3,0.786906719207764,"fixest::fepois",2,"simple",3,1e+06
3,13.7588629722595,"pyfixest.fepois",3,"simple",3,1e+06
3,6.50954413414001,"GLFixedEffectModels Poisson",3,"simple",3,1e+06
3,2.40519022941589,"fixest::fepois",3,"simple",3,1e+06
4,1.61670351028442,"pyfixest.fepois",2,"simple",3,1e+06
4,2.23323678970337,"GLFixedEffectModels Poisson",2,"simple",3,1e+06
4,0.777003765106201,"fixest::fepois",2,"simple",3,1e+06
4,10.9366016387939,"pyfixest.fepois",3,"simple",3,1e+06
4,6.02837181091309,"GLFixedEffectModels Poisson",3,"simple",3,1e+06
4,1.98040151596069,"fixest::fepois",3,"simple",3,1e+06
2,1.62565612792969,"pyfixest.fepois",2,"difficult",3,1e+06
2,2.27667808532715,"GLFixedEffectModels Poisson",2,"difficult",3,1e+06
2,0.844243288040161,"fixest::fepois",2,"difficult",3,1e+06
2,NA,"pyfixest.fepois",3,"difficult",3,1e+06
2,102.643888950348,"GLFixedEffectModels Poisson",3,"difficult",3,1e+06
2,86.1384887695312,"fixest::fepois",3,"difficult",3,1e+06
3,1.58863806724548,"pyfixest.fepois",2,"difficult",3,1e+06
3,2.38408589363098,"GLFixedEffectModels Poisson",2,"difficult",3,1e+06
3,0.771692037582397,"fixest::fepois",2,"difficult",3,1e+06
3,NA,"pyfixest.fepois",3,"difficult",3,1e+06
3,109.277662992477,"GLFixedEffectModels Poisson",3,"difficult",3,1e+06
3,43.1348516941071,"fixest::fepois",3,"difficult",3,1e+06
4,1.53616166114807,"pyfixest.fepois",2,"difficult",3,1e+06
4,2.3198459148407,"GLFixedEffectModels Poisson",2,"difficult",3,1e+06
4,0.846009969711304,"fixest::fepois",2,"difficult",3,1e+06
4,NA,"pyfixest.fepois",3,"difficult",3,1e+06
4,127.310866117477,"GLFixedEffectModels Poisson",3,"difficult",3,1e+06
4,53.8148627281189,"fixest::fepois",3,"difficult",3,1e+06
